date,away,home,actual_winner,v3_picked,v3_pick_prob,v3_home_prob,v3_away_prob,v3_correct,v3_picked_was_dog,v4_picked,v4_pick_prob,v4_home_prob,v4_away_prob,v4_correct,v4_picked_was_dog,disagreement
2025-04-12,PHI,STL,PHI,PHI,0.527,0.5206,0.527,1,0,PHI,0.5318,0.5158,0.5318,1,0,0
2025-04-12,SFG,NYY,NYY,NYY,0.5339,0.5339,0.5137,1,0,NYY,0.5515,0.5515,0.496,1,0,0
2025-04-12,NYM,OAK,OAK,OAK,0.5424,0.5424,0.5052,1,0,OAK,0.537,0.537,0.5106,1,0,0
2025-04-12,TOR,BAL,BAL,TOR,0.5382,0.5094,0.5382,0,0,TOR,0.5497,0.4978,0.5497,0,0,0
2025-04-12,ATL,TBR,ATL,TBR,0.5292,0.5292,0.5184,0,0,ATL,0.5482,0.4993,0.5482,1,1,1
2025-04-12,BOS,CHW,CHW,BOS,0.5349,0.5127,0.5349,0,0,BOS,0.5405,0.5071,0.5405,0,0,0
2025-04-12,WAS,MIA,MIA,MIA,0.5251,0.5251,0.5225,1,0,MIA,0.5432,0.5432,0.5044,1,0,0
2025-04-12,KCR,CLE,CLE,CLE,0.5478,0.5478,0.4998,1,0,CLE,0.5427,0.5427,0.5048,1,0,0
2025-04-12,PIT,CIN,CIN,CIN,0.5324,0.5324,0.5152,1,0,CIN,0.5267,0.5267,0.521,1,0,0
2025-04-12,LAA,HOU,LAA,HOU,0.5579,0.5579,0.4895,0,0,HOU,0.5655,0.5655,0.4818,0,0,0
2025-04-12,MIL,ARI,ARI,ARI,0.5254,0.5254,0.5222,1,0,MIL,0.5248,0.5228,0.5248,0,1,1
2025-04-12,COL,SDP,SDP,SDP,0.5596,0.5596,0.4878,1,0,SDP,0.5829,0.5829,0.464,1,0,0
2025-04-12,CHC,LAD,CHC,LAD,0.5325,0.5325,0.5151,0,0,LAD,0.5518,0.5518,0.4956,0,0,0
2025-04-12,TEX,SEA,SEA,SEA,0.5432,0.5432,0.5044,1,0,SEA,0.572,0.572,0.4751,1,0,0
2025-04-13,TOR,BAL,TOR,TOR,0.5382,0.5094,0.5382,1,0,TOR,0.5496,0.4979,0.5496,1,0,0
2025-04-13,SFG,NYY,SFG,NYY,0.5353,0.5353,0.5123,0,0,NYY,0.5529,0.5529,0.4946,0,0,0
2025-04-13,KCR,CLE,KCR,CLE,0.5484,0.5484,0.4991,0,0,CLE,0.5433,0.5433,0.5042,0,0,0
2025-04-13,PIT,CIN,CIN,CIN,0.5341,0.5341,0.5134,1,0,CIN,0.5284,0.5284,0.5192,1,0,0
2025-04-13,ATL,TBR,TBR,TBR,0.5319,0.5319,0.5157,1,0,ATL,0.5456,0.502,0.5456,0,1,1
2025-04-13,WAS,MIA,MIA,MIA,0.5257,0.5257,0.5219,1,0,MIA,0.5437,0.5437,0.5038,1,0,0
2025-04-13,LAA,HOU,HOU,HOU,0.558,0.558,0.4894,1,0,HOU,0.5656,0.5656,0.4817,1,0,0
2025-04-13,DET,MIN,MIN,MIN,0.5402,0.5402,0.5073,1,0,MIN,0.5594,0.5594,0.4879,1,0,0
2025-04-13,BOS,CHW,BOS,BOS,0.5322,0.5154,0.5322,1,0,BOS,0.5378,0.5098,0.5378,1,0,0
2025-04-13,PHI,STL,STL,PHI,0.5272,0.5204,0.5272,0,0,PHI,0.5319,0.5157,0.5319,0,0,0
2025-04-13,NYM,OAK,NYM,OAK,0.5413,0.5413,0.5063,0,0,OAK,0.5359,0.5359,0.5117,0,0,0
2025-04-13,COL,SDP,SDP,SDP,0.5573,0.5573,0.4901,1,0,SDP,0.5807,0.5807,0.4663,1,0,0
2025-04-13,TEX,SEA,SEA,SEA,0.5435,0.5435,0.5041,1,0,SEA,0.5724,0.5724,0.4748,1,0,0
2025-04-13,MIL,ARI,ARI,ARI,0.5256,0.5256,0.5221,1,0,MIL,0.5247,0.5229,0.5247,0,1,1
2025-04-13,CHC,LAD,CHC,LAD,0.5267,0.5267,0.5209,0,0,LAD,0.546,0.546,0.5015,0,0,0
2025-04-14,WAS,PIT,PIT,PIT,0.5304,0.5304,0.5172,1,0,PIT,0.5529,0.5529,0.4946,1,0,0
2025-04-14,SFG,PHI,SFG,PHI,0.5394,0.5394,0.5082,0,0,PHI,0.529,0.529,0.5186,0,0,0
2025-04-14,BOS,TBR,TBR,TBR,0.5259,0.5259,0.5217,1,0,BOS,0.5444,0.5031,0.5444,0,1,1
2025-04-14,KCR,NYY,NYY,NYY,0.5282,0.5282,0.5194,1,0,NYY,0.5284,0.5284,0.5192,1,0,0
2025-04-14,ATL,TOR,ATL,TOR,0.5406,0.5406,0.507,0,0,ATL,0.5338,0.5138,0.5338,1,1,1
2025-04-14,NYM,MIN,NYM,MIN,0.5332,0.5332,0.5144,0,0,MIN,0.5312,0.5312,0.5164,0,0,0
2025-04-14,DET,MIL,DET,MIL,0.5402,0.5402,0.5073,0,0,MIL,0.5429,0.5429,0.5047,0,0,0
2025-04-14,HOU,STL,STL,STL,0.5287,0.5287,0.5189,1,0,HOU,0.5245,0.5231,0.5245,0,1,1
2025-04-14,CHC,SDP,SDP,SDP,0.5337,0.5337,0.5139,1,0,SDP,0.5508,0.5508,0.4967,1,0,0
2025-04-14,COL,LAD,LAD,LAD,0.5465,0.5465,0.501,1,0,LAD,0.5723,0.5723,0.4749,1,0,0
2025-04-15,WAS,PIT,WAS,PIT,0.5305,0.5305,0.5171,0,0,PIT,0.553,0.553,0.4944,0,0,0
2025-04-15,SEA,CIN,CIN,SEA,0.5291,0.5185,0.5291,0,0,SEA,0.5291,0.5185,0.5291,0,0,0
2025-04-15,ARI,MIA,ARI,MIA,0.5367,0.5367,0.5109,0,0,MIA,0.5664,0.5664,0.4809,0,0,0
2025-04-15,SFG,PHI,PHI,PHI,0.5339,0.5339,0.5137,1,0,SFG,0.5241,0.5235,0.5241,0,1,1
2025-04-15,CLE,BAL,CLE,CLE,0.5412,0.5064,0.5412,1,0,CLE,0.5708,0.4764,0.5708,1,0,0
2025-04-15,BOS,TBR,BOS,TBR,0.5273,0.5273,0.5203,0,0,BOS,0.543,0.5045,0.543,1,1,1
2025-04-15,KCR,NYY,NYY,NYY,0.5286,0.5286,0.519,1,0,NYY,0.5288,0.5288,0.5188,1,0,0
2025-04-15,ATL,TOR,TOR,TOR,0.5397,0.5397,0.5079,1,0,ATL,0.5347,0.5129,0.5347,0,1,1
2025-04-15,NYM,MIN,MIN,MIN,0.5318,0.5318,0.5158,1,0,MIN,0.5298,0.5298,0.5178,1,0,0
2025-04-15,OAK,CHW,OAK,OAK,0.5366,0.511,0.5366,1,0,OAK,0.5332,0.5144,0.5332,1,0,0
2025-04-15,DET,MIL,MIL,MIL,0.5412,0.5412,0.5063,1,0,MIL,0.5439,0.5439,0.5037,1,0,0
2025-04-15,HOU,STL,HOU,STL,0.5298,0.5298,0.5178,0,0,STL,0.5242,0.5242,0.5234,0,0,0
2025-04-15,LAA,TEX,TEX,TEX,0.5582,0.5582,0.4892,1,0,TEX,0.5507,0.5507,0.4968,1,0,0
2025-04-15,CHC,SDP,CHC,SDP,0.5357,0.5357,0.5119,0,0,SDP,0.5528,0.5528,0.4946,0,0,0
2025-04-15,COL,LAD,LAD,LAD,0.545,0.545,0.5025,1,0,LAD,0.5708,0.5708,0.4764,1,0,0
2025-04-16,ATL,TOR,TOR,TOR,0.5401,0.5401,0.5074,1,0,ATL,0.5343,0.5133,0.5343,0,1,1
2025-04-16,NYM,MIN,MIN,MIN,0.5341,0.5341,0.5135,1,0,MIN,0.5321,0.5321,0.5155,1,0,0
2025-04-16,DET,MIL,MIL,MIL,0.5421,0.5421,0.5054,1,0,MIL,0.5448,0.5448,0.5028,1,0,0
2025-04-16,HOU,STL,STL,STL,0.5286,0.5286,0.519,1,0,HOU,0.5246,0.523,0.5246,0,1,1
2025-04-16,CHC,SDP,SDP,SDP,0.5349,0.5349,0.5127,1,0,SDP,0.552,0.552,0.4955,1,0,0
2025-04-16,CLE,BAL,BAL,CLE,0.5427,0.5049,0.5427,0,0,CLE,0.5723,0.4749,0.5723,0,0,0
2025-04-16,WAS,PIT,PIT,PIT,0.534,0.534,0.5136,1,0,PIT,0.5565,0.5565,0.4909,1,0,0
2025-04-16,SEA,CIN,SEA,SEA,0.5284,0.5192,0.5284,1,0,SEA,0.5284,0.5192,0.5284,1,0,0
2025-04-16,ARI,MIA,ARI,MIA,0.5357,0.5357,0.5119,0,0,MIA,0.5654,0.5654,0.4819,0,0,0
2025-04-16,SFG,PHI,SFG,PHI,0.5376,0.5376,0.51,0,0,PHI,0.5273,0.5273,0.5204,0,0,0
2025-04-16,BOS,TBR,BOS,TBR,0.5276,0.5276,0.52,0,0,BOS,0.5427,0.5049,0.5427,1,1,1
2025-04-16,KCR,NYY,NYY,NYY,0.5298,0.5298,0.5178,1,0,NYY,0.53,0.53,0.5176,1,0,0
2025-04-16,OAK,CHW,OAK,OAK,0.5359,0.5117,0.5359,1,0,OAK,0.5325,0.5151,0.5325,1,0,0
2025-04-16,LAA,TEX,TEX,TEX,0.5594,0.5594,0.488,1,0,TEX,0.5519,0.5519,0.4956,1,0,0
2025-04-16,COL,LAD,LAD,LAD,0.5449,0.5449,0.5027,1,0,LAD,0.5706,0.5706,0.4766,1,0,0
2025-04-17,ARI,MIA,ARI,MIA,0.5375,0.5375,0.5101,0,0,MIA,0.5672,0.5672,0.4801,0,0,0
2025-04-17,WAS,PIT,PIT,PIT,0.5309,0.5309,0.5167,1,0,PIT,0.5534,0.5534,0.494,1,0,0
2025-04-17,SEA,CIN,SEA,SEA,0.528,0.5196,0.528,1,0,SEA,0.528,0.5196,0.528,1,0,0
2025-04-17,OAK,CHW,OAK,OAK,0.5359,0.5117,0.5359,1,0,OAK,0.5325,0.5151,0.5325,1,0,0
2025-04-17,SFG,PHI,PHI,PHI,0.535,0.535,0.5126,1,0,PHI,0.5246,0.5246,0.523,1,0,0
2025-04-17,CLE,BAL,BAL,CLE,0.5415,0.5061,0.5415,0,0,CLE,0.5711,0.4761,0.5711,0,0,0
2025-04-17,KCR,DET,DET,KCR,0.5399,0.5076,0.5399,0,0,KCR,0.5696,0.4776,0.5696,0,0,0
2025-04-17,NYY,TBR,NYY,NYY,0.5435,0.5041,0.5435,1,0,NYY,0.5731,0.4741,0.5731,1,0,0
2025-04-17,STL,NYM,NYM,NYM,0.5287,0.5287,0.5189,1,0,NYM,0.538,0.538,0.5096,1,0,0
2025-04-17,LAA,TEX,TEX,TEX,0.558,0.558,0.4894,1,0,TEX,0.5505,0.5505,0.497,1,0,0
2025-04-18,ARI,CHC,CHC,CHC,0.5373,0.5373,0.5103,1,0,CHC,0.5591,0.5591,0.4883,1,0,0
2025-04-18,KCR,DET,DET,KCR,0.5391,0.5085,0.5391,0,0,KCR,0.5687,0.4785,0.5687,0,0,0
2025-04-18,CLE,PIT,CLE,CLE,0.537,0.5106,0.537,1,0,CLE,0.5392,0.5084,0.5392,1,0,0
2025-04-18,MIA,PHI,PHI,PHI,0.5462,0.5462,0.5014,1,0,PHI,0.5303,0.5303,0.5173,1,0,0
2025-04-18,CIN,BAL,CIN,CIN,0.5307,0.5169,0.5307,1,0,CIN,0.5578,0.4896,0.5578,1,0,0
2025-04-18,NYY,TBR,NYY,NYY,0.5444,0.5032,0.5444,1,0,NYY,0.5739,0.4732,0.5739,1,0,0
2025-04-18,SEA,TOR,TOR,SEA,0.5369,0.5107,0.5369,0,0,SEA,0.5525,0.495,0.5525,0,0,0
2025-04-18,STL,NYM,NYM,NYM,0.5275,0.5275,0.5201,1,0,NYM,0.5368,0.5368,0.5108,1,0,0
2025-04-18,CHW,BOS,BOS,BOS,0.5446,0.5446,0.5029,1,0,BOS,0.5502,0.5502,0.4973,1,0,0
2025-04-18,MIN,ATL,ATL,ATL,0.5244,0.5244,0.5233,1,0,ATL,0.5477,0.5477,0.4998,1,0,0
2025-04-18,LAD,TEX,LAD,TEX,0.5343,0.5343,0.5132,0,0,LAD,0.5431,0.5044,0.5431,1,1,1
2025-04-18,SDP,HOU,HOU,SDP,0.5266,0.521,0.5266,0,0,SDP,0.548,0.4995,0.548,0,0,0
2025-04-18,OAK,MIL,MIL,MIL,0.5293,0.5293,0.5183,1,0,OAK,0.5317,0.5159,0.5317,0,1,1
2025-04-18,SFG,LAA,LAA,SFG,0.5469,0.5007,0.5469,0,0,SFG,0.5639,0.4834,0.5639,0,0,0
2025-04-19,MIA,PHI,PHI,PHI,0.5489,0.5489,0.4986,1,0,PHI,0.533,0.533,0.5146,1,0,0
2025-04-19,KCR,DET,DET,KCR,0.5401,0.5075,0.5401,0,0,KCR,0.5697,0.4775,0.5697,0,0,0
2025-04-19,ARI,CHC,CHC,CHC,0.5346,0.5346,0.513,1,0,CHC,0.5564,0.5564,0.491,1,0,0
2025-04-19,SEA,TOR,SEA,SEA,0.5367,0.5109,0.5367,1,0,SEA,0.5522,0.4952,0.5522,1,0,0
2025-04-19,CIN,BAL,BAL,CIN,0.532,0.5156,0.532,0,0,CIN,0.559,0.4884,0.559,0,0,0
2025-04-19,CLE,PIT,CLE,CLE,0.5373,0.5103,0.5373,1,0,CLE,0.5395,0.5081,0.5395,1,0,0
2025-04-19,STL,NYM,NYM,NYM,0.5289,0.5289,0.5187,1,0,NYM,0.5382,0.5382,0.5094,1,0,0
2025-04-19,LAD,TEX,TEX,TEX,0.5333,0.5333,0.5143,1,0,LAD,0.5442,0.5034,0.5442,0,1,1
2025-04-19,WAS,COL,WAS,WAS,0.5313,0.5163,0.5313,1,0,WAS,0.5307,0.5169,0.5307,1,0,0
2025-04-19,CHW,BOS,BOS,BOS,0.5428,0.5428,0.5048,1,0,BOS,0.5484,0.5484,0.4992,1,0,0
2025-04-19,NYY,TBR,TBR,NYY,0.5439,0.5036,0.5439,0,0,NYY,0.5735,0.4736,0.5735,0,0,0
2025-04-19,SDP,HOU,HOU,SDP,0.5265,0.5212,0.5265,0,0,SDP,0.5479,0.4996,0.5479,0,0,0
2025-04-19,OAK,MIL,OAK,MIL,0.5283,0.5283,0.5193,0,0,OAK,0.5326,0.515,0.5326,1,1,1
2025-04-19,MIN,ATL,ATL,ATL,0.5244,0.5244,0.5233,1,0,ATL,0.5477,0.5477,0.4998,1,0,0
2025-04-19,SFG,LAA,SFG,SFG,0.5468,0.5007,0.5468,1,0,SFG,0.5639,0.4834,0.5639,1,0,0
2025-04-20,CIN,BAL,CIN,CIN,0.5295,0.5181,0.5295,1,0,CIN,0.5566,0.4908,0.5566,1,0,0
2025-04-20,CLE,PIT,CLE,CLE,0.5346,0.513,0.5346,1,0,CLE,0.5368,0.5108,0.5368,1,0,0
2025-04-20,MIN,ATL,ATL,ATL,0.527,0.527,0.5206,1,0,ATL,0.5503,0.5503,0.4972,1,0,0
2025-04-20,CHW,BOS,CHW,BOS,0.5452,0.5452,0.5024,0,0,BOS,0.5507,0.5507,0.4968,0,0,0
2025-04-20,MIA,PHI,MIA,PHI,0.5455,0.5455,0.502,0,0,PHI,0.5296,0.5296,0.518,0,0,0
2025-04-20,SEA,TOR,SEA,SEA,0.5376,0.51,0.5376,1,0,SEA,0.5532,0.4943,0.5532,1,0,0
2025-04-20,KCR,DET,KCR,KCR,0.5397,0.5078,0.5397,1,0,KCR,0.5694,0.4778,0.5694,1,0,0
2025-04-20,STL,NYM,NYM,NYM,0.527,0.527,0.5206,1,0,NYM,0.5363,0.5363,0.5113,1,0,0
2025-04-20,NYY,TBR,NYY,NYY,0.5425,0.505,0.5425,1,0,NYY,0.5721,0.475,0.5721,1,0,0
2025-04-20,OAK,MIL,MIL,MIL,0.5277,0.5277,0.5199,1,0,OAK,0.5332,0.5144,0.5332,0,1,1
2025-04-20,ARI,CHC,ARI,CHC,0.5361,0.5361,0.5115,0,0,CHC,0.5579,0.5579,0.4895,0,0,0
2025-04-20,LAD,TEX,LAD,TEX,0.5348,0.5348,0.5128,0,0,LAD,0.5427,0.5049,0.5427,1,1,1
2025-04-20,WAS,COL,WAS,WAS,0.5307,0.5169,0.5307,1,0,WAS,0.53,0.5176,0.53,1,0,0
2025-04-20,WAS,COL,COL,WAS,0.5307,0.5169,0.5307,0,0,WAS,0.53,0.5176,0.53,0,0,0
2025-04-20,SFG,LAA,LAA,SFG,0.5497,0.4978,0.5497,0,0,SFG,0.5668,0.4805,0.5668,0,0,0
2025-04-20,SDP,HOU,SDP,SDP,0.5269,0.5207,0.5269,1,0,SDP,0.5484,0.4992,0.5484,1,0,0
2025-04-21,CHW,BOS,BOS,BOS,0.5427,0.5427,0.5049,1,0,BOS,0.5483,0.5483,0.4993,1,0,0
2025-04-21,NYY,CLE,CLE,CLE,0.5363,0.5363,0.5113,1,0,CLE,0.531,0.531,0.5166,1,0,0
2025-04-21,SDP,DET,DET,SDP,0.5379,0.5097,0.5379,0,0,SDP,0.5675,0.4797,0.5675,0,0,0
2025-04-21,CIN,MIA,MIA,CIN,0.5261,0.5215,0.5261,0,0,CIN,0.5249,0.5227,0.5249,0,0,0
2025-04-21,PHI,NYM,NYM,PHI,0.5321,0.5155,0.5321,0,0,PHI,0.5276,0.52,0.5276,0,0,0
2025-04-21,STL,ATL,ATL,ATL,0.5286,0.5286,0.519,1,0,ATL,0.5584,0.5584,0.489,1,0,0
2025-04-21,TOR,HOU,HOU,TOR,0.5257,0.522,0.5257,0,0,TOR,0.5239,0.5237,0.5239,0,0,0
2025-04-21,MIL,SFG,SFG,SFG,0.5434,0.5434,0.5042,1,0,SFG,0.5677,0.5677,0.4796,1,0,0
2025-04-22,NYY,CLE,CLE,CLE,0.5367,0.5367,0.5109,1,0,CLE,0.5314,0.5314,0.5162,1,0,0
2025-04-22,SDP,DET,SDP,SDP,0.5372,0.5104,0.5372,1,0,SDP,0.5668,0.4804,0.5668,1,0,0
2025-04-22,CIN,MIA,MIA,CIN,0.5242,0.5234,0.5242,0,0,MIA,0.5246,0.5246,0.523,1,1,1
2025-04-22,BAL,WAS,WAS,WAS,0.5378,0.5378,0.5098,1,0,WAS,0.548,0.548,0.4995,1,0,0
2025-04-22,SEA,BOS,BOS,SEA,0.5382,0.5094,0.5382,0,0,SEA,0.5448,0.5028,0.5448,0,0,0
2025-04-22,PHI,NYM,NYM,PHI,0.5306,0.517,0.5306,0,0,PHI,0.5261,0.5216,0.5261,0,0,0
2025-04-22,STL,ATL,STL,ATL,0.5291,0.5291,0.5185,0,0,ATL,0.5589,0.5589,0.4885,0,0,0
2025-04-22,COL,KCR,KCR,KCR,0.5564,0.5564,0.491,1,0,KCR,0.5852,0.5852,0.4617,1,0,0
2025-04-22,LAD,CHC,CHC,CHC,0.5266,0.5266,0.521,1,0,LAD,0.5404,0.5071,0.5404,0,1,1
2025-04-22,CHW,MIN,MIN,MIN,0.541,0.541,0.5066,1,0,MIN,0.5409,0.5409,0.5066,1,0,0
2025-04-22,TOR,HOU,HOU,TOR,0.5238,0.5238,0.5238,0,0,HOU,0.5255,0.5255,0.5221,1,1,1
2025-04-22,PIT,LAA,PIT,PIT,0.5459,0.5017,0.5459,1,0,PIT,0.5729,0.4743,0.5729,1,0,0
2025-04-22,TBR,ARI,ARI,ARI,0.5268,0.5268,0.5209,1,0,ARI,0.5245,0.5245,0.5231,1,0,0
2025-04-22,MIL,SFG,MIL,SFG,0.5444,0.5444,0.5031,0,0,SFG,0.5687,0.5687,0.4785,0,0,0
2025-04-22,TEX,OAK,TEX,OAK,0.524,0.524,0.5236,0,0,OAK,0.5376,0.5376,0.51,0,0,0
2025-04-23,STL,ATL,ATL,ATL,0.5266,0.5266,0.521,1,0,ATL,0.5564,0.5564,0.4911,1,0,0
2025-04-23,SDP,DET,DET,SDP,0.5366,0.511,0.5366,0,0,SDP,0.5662,0.481,0.5662,0,0,0
2025-04-23,PHI,NYM,NYM,PHI,0.5309,0.5167,0.5309,0,0,PHI,0.5263,0.5213,0.5263,0,0,0
2025-04-23,CIN,MIA,CIN,CIN,0.525,0.5226,0.525,1,0,CIN,0.5238,0.5238,0.5238,1,0,0
2025-04-23,NYY,CLE,NYY,CLE,0.5376,0.5376,0.51,0,0,CLE,0.5323,0.5323,0.5153,0,0,0
2025-04-23,BAL,WAS,WAS,WAS,0.5378,0.5378,0.5098,1,0,WAS,0.548,0.548,0.4995,1,0,0
2025-04-23,SEA,BOS,SEA,SEA,0.5395,0.5081,0.5395,1,0,SEA,0.546,0.5015,0.546,1,0,0
2025-04-23,LAD,CHC,CHC,CHC,0.5256,0.5256,0.522,1,0,LAD,0.5414,0.5062,0.5414,0,1,1
2025-04-23,TOR,HOU,HOU,TOR,0.5241,0.5235,0.5241,0,0,HOU,0.5252,0.5252,0.5224,1,1,1
2025-04-23,CHW,MIN,MIN,MIN,0.5427,0.5427,0.5048,1,0,MIN,0.5427,0.5427,0.5048,1,0,0
2025-04-23,PIT,LAA,PIT,PIT,0.5424,0.5051,0.5424,1,0,PIT,0.5695,0.4777,0.5695,1,0,0
2025-04-23,TBR,ARI,TBR,ARI,0.5259,0.5259,0.5217,0,0,TBR,0.524,0.5236,0.524,1,1,1
2025-04-23,MIL,SFG,SFG,SFG,0.5438,0.5438,0.5038,1,0,SFG,0.5681,0.5681,0.4791,1,0,0
2025-04-23,TEX,OAK,OAK,TEX,0.5242,0.5234,0.5242,0,0,OAK,0.537,0.537,0.5106,1,1,1
2025-04-24,CHW,MIN,CHW,MIN,0.5391,0.5391,0.5084,0,0,MIN,0.5391,0.5391,0.5085,0,0,0
2025-04-24,SEA,BOS,SEA,SEA,0.5381,0.5095,0.5381,1,0,SEA,0.5446,0.5029,0.5446,1,0,0
2025-04-24,COL,KCR,KCR,KCR,0.5564,0.5564,0.491,1,0,KCR,0.5852,0.5852,0.4617,1,0,0
2025-04-24,COL,KCR,KCR,KCR,0.5564,0.5564,0.491,1,0,KCR,0.5852,0.5852,0.4617,1,0,0
2025-04-24,MIL,SFG,SFG,SFG,0.5434,0.5434,0.5042,1,0,SFG,0.5677,0.5677,0.4796,1,0,0
2025-04-24,BAL,WAS,BAL,WAS,0.5366,0.5366,0.511,0,0,WAS,0.5469,0.5469,0.5007,0,0,0
2025-04-24,PIT,LAA,LAA,PIT,0.5416,0.506,0.5416,0,0,PIT,0.5686,0.4786,0.5686,0,0,0
2025-04-24,TBR,ARI,TBR,ARI,0.5279,0.5279,0.5197,0,0,ARI,0.5256,0.5256,0.522,0,0,0
2025-04-24,TEX,OAK,OAK,TEX,0.5242,0.5234,0.5242,0,0,OAK,0.537,0.537,0.5106,1,1,1
2025-04-25,PHI,CHC,CHC,PHI,0.5377,0.5099,0.5377,0,0,PHI,0.5326,0.515,0.5326,0,0,0
2025-04-25,NYM,WAS,WAS,WAS,0.5263,0.5263,0.5213,1,0,NYM,0.528,0.5196,0.528,0,1,1
2025-04-25,TOR,NYY,TOR,NYY,0.5441,0.5441,0.5034,0,0,NYY,0.5728,0.5728,0.4744,0,0,0
2025-04-25,HOU,KCR,KCR,KCR,0.5408,0.5408,0.5067,1,0,KCR,0.5676,0.5676,0.4797,1,0,0
2025-04-25,LAA,MIN,MIN,MIN,0.5477,0.5477,0.4999,1,0,MIN,0.557,0.557,0.4904,1,0,0
2025-04-25,MIL,STL,STL,STL,0.5315,0.5315,0.5161,1,0,STL,0.5409,0.5409,0.5067,1,0,0
2025-04-25,CIN,COL,CIN,CIN,0.5391,0.5085,0.5391,1,0,CIN,0.5552,0.4922,0.5552,1,0,0
2025-04-25,TBR,SDP,TBR,SDP,0.5431,0.5431,0.5044,0,0,SDP,0.5727,0.5727,0.4744,0,0,0
2025-04-25,ATL,ARI,ATL,ARI,0.5363,0.5363,0.5113,0,0,ATL,0.5412,0.5064,0.5412,1,1,1
2025-04-25,MIA,SEA,MIA,SEA,0.5476,0.5476,0.5,0,0,SEA,0.5464,0.5464,0.5012,0,0,0
2025-04-25,CHW,OAK,OAK,OAK,0.541,0.541,0.5066,1,0,OAK,0.5376,0.5376,0.51,1,0,0
2025-04-25,PIT,LAD,PIT,LAD,0.5257,0.5257,0.522,0,0,LAD,0.5297,0.5297,0.5179,0,0,0
2025-04-25,TEX,SFG,TEX,SFG,0.5413,0.5413,0.5063,0,0,SFG,0.5659,0.5659,0.4814,0,0,0
2025-04-26,BOS,CLE,CLE,CLE,0.5482,0.5482,0.4993,1,0,CLE,0.5626,0.5626,0.4847,1,0,0
2025-04-26,BOS,CLE,BOS,CLE,0.5482,0.5482,0.4993,0,0,CLE,0.5626,0.5626,0.4847,0,0,0
2025-04-26,BAL,DET,DET,DET,0.5347,0.5347,0.5129,1,0,DET,0.5304,0.5304,0.5172,1,0,0
2025-04-26,BAL,DET,DET,DET,0.5347,0.5347,0.5129,1,0,DET,0.5304,0.5304,0.5172,1,0,0
2025-04-26,LAA,MIN,MIN,MIN,0.5478,0.5478,0.4997,1,0,MIN,0.5571,0.5571,0.4903,1,0,0
2025-04-26,MIL,STL,STL,STL,0.5293,0.5293,0.5183,1,0,STL,0.5387,0.5387,0.5089,1,0,0
2025-04-26,CIN,COL,CIN,CIN,0.5421,0.5055,0.5421,1,0,CIN,0.5582,0.4892,0.5582,1,0,0
2025-04-26,NYM,WAS,NYM,WAS,0.5288,0.5288,0.5188,0,0,NYM,0.5255,0.5221,0.5255,1,1,1
2025-04-26,TEX,SFG,SFG,SFG,0.5374,0.5374,0.5102,1,0,SFG,0.5621,0.5621,0.4853,1,0,0
2025-04-26,PHI,CHC,PHI,PHI,0.5369,0.5107,0.5369,1,0,PHI,0.5318,0.5158,0.5318,1,0,0
2025-04-26,CHW,OAK,CHW,OAK,0.5415,0.5415,0.506,0,0,OAK,0.5381,0.5381,0.5095,0,0,0
2025-04-26,HOU,KCR,KCR,KCR,0.5413,0.5413,0.5063,1,0,KCR,0.5681,0.5681,0.4792,1,0,0
2025-04-26,ATL,ARI,ATL,ARI,0.5354,0.5354,0.5122,0,0,ATL,0.5421,0.5054,0.5421,1,1,1
2025-04-26,TBR,SDP,TBR,SDP,0.5422,0.5422,0.5054,0,0,SDP,0.5718,0.5718,0.4754,0,0,0
2025-04-26,PIT,LAD,LAD,LAD,0.5257,0.5257,0.5219,1,0,LAD,0.5298,0.5298,0.5178,1,0,0
2025-04-26,MIA,SEA,SEA,SEA,0.5471,0.5471,0.5005,1,0,SEA,0.5459,0.5459,0.5017,1,0,0
2025-04-27,NYM,WAS,WAS,WAS,0.5283,0.5283,0.5193,1,0,NYM,0.5266,0.521,0.5266,0,1,1
2025-04-27,TOR,NYY,NYY,NYY,0.5438,0.5438,0.5037,1,0,NYY,0.572,0.572,0.4752,1,0,0
2025-04-27,TOR,NYY,NYY,NYY,0.5438,0.5438,0.5037,1,0,NYY,0.572,0.572,0.4752,1,0,0
2025-04-27,BOS,CLE,BOS,CLE,0.546,0.546,0.5015,0,0,CLE,0.5592,0.5592,0.4881,0,0,0
2025-04-27,BAL,DET,DET,DET,0.5349,0.5349,0.5127,1,0,DET,0.5351,0.5351,0.5125,1,0,0
2025-04-27,LAA,MIN,MIN,MIN,0.5467,0.5467,0.5008,1,0,MIN,0.5551,0.5551,0.4923,1,0,0
2025-04-27,HOU,KCR,HOU,KCR,0.5423,0.5423,0.5052,0,0,KCR,0.5693,0.5693,0.4779,0,0,0
2025-04-27,MIL,STL,MIL,STL,0.5297,0.5297,0.5179,0,0,STL,0.5383,0.5383,0.5093,0,0,0
2025-04-27,CIN,COL,CIN,CIN,0.5408,0.5068,0.5408,1,0,CIN,0.5573,0.4901,0.5573,1,0,0
2025-04-27,TEX,SFG,SFG,SFG,0.538,0.538,0.5096,1,0,SFG,0.5615,0.5615,0.4859,1,0,0
2025-04-27,CHW,OAK,OAK,OAK,0.5461,0.5461,0.5014,1,0,OAK,0.5427,0.5427,0.5048,1,0,0
